Close,SMA14,SMA50,SMA14IND,SMA50IND,Bulls,CCI,DM,OSMA,RSI,Stoch,Decision
1.1207,1.11885,1.10638,0.00058,0.00063,-0.0005,-40,0,0,0,-10,STRONGBUY
1.12375,1.11939,1.10700,0.00054,0.00061,0.0045,80,0,0,0,0,STRONGBUY
1.13289,1.12019,1.10769,0.00080,0.00069,0.00525,80,0.1,0.0005,10,20,BUY
1.13365,1.12133,1.10857,0.00113,0.00088,0,0,0,0.0005,0,10,WAIT
1.13323,1.12255,1.10943,0.00123,0.00086,-0.00275,-40,0,0.00025,0,10,STRONGSELL
1.13467,1.12368,1.11031,0.00113,0.00088,0,-20,0,0.00025,0,0,STRONGSELL
1.13321,1.12496,1.11121,0.00127,0.00090,0.00275,-40,0,0,0,0,STRONGSELL
1.1295,1.12595,1.11206,0.00100,0.00084,-0.00525,-60,-0.1,-0.0005,-10,-20,WAIT
1.12904,1.12661,1.11281,0.00066,0.00075,-0.0025,0,-0.1,-0.0005,0,-30,WAIT
1.12874,1.12718,1.11348,0.00057,0.00067,-0.0025,-20,0,-0.0005,0,-30,BUY
1.12976,1.12786,1.11411,0.00069,0.00063,0.002,20,0,-0.0005,0,10,WAIT
1.12887,1.12830,1.11475,0.00044,0.00064,-0.0025,-20,0,0,0,0,WAIT
1.13003,1.12870,1.11537,0.00040,0.00061,0.0015,0,0.1,-0.0005,0,10,WAIT
1.12933,1.12926,1.11603,0.00056,0.00066,-0.001,-20,-0.1,0,0,10,BUY
1.1291,1.12981,1.11670,0.00056,0.00068,0.001,-20,0.1,0,0,10,WAIT
1.12932,1.13041,1.11737,0.00060,0.00067,-0.001,-20.05,-0.1,0,0,0,STRONGSELL
1.1304,1.13081,1.11796,0.00040,0.00059,0.0005,40.05,-0.1,0.0005,0,10,WAIT
1.12854,1.13063,1.11862,-0.00018,0.00066,-0.001,-60,0,0,-10,0,STRONGBUY
1.12615,1.13027,1.11919,-0.00036,0.00057,-0.0005,-120,-0.1,-0.0005,0,-10,STRONGBUY
1.12996,1.12976,1.11966,-0.00051,0.00048,0.0005,220,0,0.00025,0,0,STRONGBUY
1.13426,1.12943,1.12025,-0.00034,0.00058,0.005,160,0.1,0.00025,10,20,WAIT
1.13389,1.12950,1.12093,0.00007,0.00069,-0.002,0,0.1,0.0005,0,20,BUY
1.13393,1.12981,1.12157,0.00031,0.00063,-0.00082,-40,0,0,0,0,STRONGBUY
1.13426,1.13016,1.12208,0.00035,0.00051,-0.00037,-20,0,0.0005,0,0,WAIT
1.13689,1.13056,1.12262,0.00039,0.00053,0.00219,20,0,0,0,0,WAIT
1.13801,1.13107,1.12320,0.00051,0.00058,0.0005,0,0,0.0005,10,0,WAIT
1.13511,1.13172,1.12376,0.00065,0.00056,-0.0005,-80,0,-0.0005,-10,-10,WAIT
1.13723,1.13208,1.12423,0.00036,0.00047,0.003,20,0,0,0,-20,BUY
1.13865,1.13265,1.12472,0.00056,0.00049,-0.004,20,0,0,0,0,SELL
1.1351,1.13333,1.12529,0.00068,0.00058,0.0005,-80,0,0,-10,-10,BUY
1.13896,1.13374,1.12578,0.00041,0.00049,-0.001,80,-0.1,0,10,10,STRONGSELL
1.13566,1.13435,1.12632,0.00061,0.00054,0.001,-80,0.1,-0.0005,-10,-10,STRONGSELL
1.13615,1.13486,1.12676,0.00051,0.00045,0,0,0.1,0,0,0,STRONGSELL
1.12981,1.13558,1.12721,0.00071,0.00044,-0.0035,-230,-0.2,-0.0005,-10,-20,BUY
1.12829,1.13557,1.12758,-0.00001,0.00038,-0.00525,0,-0.1,-0.0005,0,-10,BUY
1.12969,1.13514,1.12789,-0.00043,0.00031,0.00025,70,0,-0.0005,0,-10,STRONGSELL
1.13248,1.13484,1.12821,-0.00030,0.00033,0.004,79.95,0.1,0.0005,10,10,STRONGSELL
1.13051,1.13474,1.12860,-0.00010,0.00039,-0.0005,-39.95,0,0,-10,10,STRONGSELL
1.12361,1.13447,1.12896,-0.00027,0.00036,0.0005,-80,-0.2,-0.0005,-10,0,BUY
1.12604,1.13352,1.12909,-0.00095,0.00013,-0.0055,60,0,0,10,0,WAIT
1.1246,1.13266,1.12928,-0.00086,0.00019,0.00091,0,0,0,0,0,WAIT
1.12604,1.13191,1.12943,-0.00075,0.00014,0.00109,40,-0.1,0,0,10,BUY
1.12664,1.13111,1.12961,-0.00080,0.00018,0.0005,0,0,0.0005,0,0,STRONGBUY
1.12474,1.13026,1.12976,-0.00086,0.00015,0.0005,-20,0,0,0,10,STRONGBUY
1.12852,1.12952,1.12985,-0.00074,0.00009,0.0025,80,0.1,0.0005,0,20,STRONGBUY
1.13222,1.12877,1.13000,-0.00075,0.00015,0.0035,100,0.1,0.0005,10,20,BUY
1.13335,1.12852,1.13026,-0.00025,0.00026,0,40,0,0.0005,0,10,STRONGSELL
1.13327,1.12832,1.13045,-0.00020,0.00019,0.0005,-20,0.1,0.0005,0,0,STRONGSELL
1.13362,1.12857,1.13065,0.00025,0.00020,0,-20,0,0,0,-10,STRONGSELL
1.13015,1.12895,1.13088,0.00038,0.00023,-0.00112,-60,0,0,-10,-10,STRONGSELL
1.12681,1.12899,1.13105,0.00003,0.00017,-0.00338,-60,-0.2,-0.0005,0,-30,WAIT
1.12633,1.12858,1.13117,-0.00040,0.00012,-0.0025,-20.05,0,0,0,-20,WAIT
1.12673,1.12828,1.13122,-0.00030,0.00005,0.0005,0,0.1,-0.0005,0,10,STRONGSELL
1.12712,1.12850,1.13110,0.00022,-0.00012,0,20.05,0,0,0,0,STRONGSELL
1.12574,1.12858,1.13097,0.00008,-0.00013,0.0025,-40,0,-0.0005,0,0,SELL
1.12368,1.12866,1.13082,0.00008,-0.00015,-0.0025,-40,0,0,-10,0,WAIT
1.12308,1.12849,1.13060,-0.00017,-0.00022,-0.0005,0,0,0,0,-10,BUY
1.12426,1.12824,1.13040,-0.00025,-0.00020,0,20,0,0,10,5,WAIT
1.12411,1.12821,1.13029,-0.00003,-0.00010,0.001,20,-0.1,0,0,5,SELL
1.12553,1.12789,1.13019,-0.00032,-0.00010,0.001,19.95,-0.1,0.0005,0,20,STRONGSELL
1.12491,1.12741,1.13013,-0.00048,-0.00006,0,0,0,0,0,10,STRONGSELL
1.12274,1.12681,1.13003,-0.00060,-0.00010,0.0005,-59.95,-0.1,0,-10,0,SELL
1.11934,1.12606,1.12991,-0.00075,-0.00012,-0.002,-90,0,-0.0005,0,-30,BUY
1.12049,1.12504,1.12970,-0.00102,-0.00021,-0.001,50,0,0,0,-20,BUY
1.12036,1.12435,1.12952,-0.00069,-0.00018,0.0005,20,0.1,0,0,0,STRONGBUY
1.12132,1.12389,1.12935,-0.00046,-0.00017,0.0005,60,0,0.0005,0,10,SELL
1.1216,1.12353,1.12919,-0.00036,-0.00016,0.0005,19.95,0.1,0,10,10,STRONGSELL
1.12378,1.12316,1.12901,-0.00037,-0.00018,0.0035,80.05,0.1,0,0,20,STRONGSELL
1.11925,1.12292,1.12891,-0.00024,-0.00010,-0.00075,-160,-0.2,0,-10,0,BUY
1.11765,1.12246,1.12878,-0.00046,-0.00014,-0.00425,-20,0.1,0,0,-20,STRONGBUY
1.11801,1.12203,1.12853,-0.00043,-0.00025,0,40,0,0,0,-20,STRONGBUY
1.12032,1.12167,1.12821,-0.00036,-0.00032,0.002,80,0.1,0,10,10,STRONGBUY
1.12244,1.12139,1.12793,-0.00028,-0.00027,0.002,80,0,0.0005,0,20,STRONGBUY
1.12207,1.12127,1.12770,-0.00012,-0.00023,0,0,0,0,0,20,STRONGBUY
1.12609,1.12102,1.12746,-0.00025,-0.00024,0.0035,140,0.1,0.0005,10,20,WAIT
1.12593,1.12110,1.12724,0.00008,-0.00022,-0.00081,-40,0.1,0.0005,0,0,STRONGBUY
1.12669,1.12133,1.12700,0.00023,-0.00024,0.00081,0,0.1,0,0,0,STRONGBUY
1.12616,1.12186,1.12683,0.00053,-0.00017,-0.0005,-40,-0.1,0,0,0,STRONGBUY
1.12904,1.12226,1.12661,0.00040,-0.00022,0.002,40,0.1,0,10,0,BUY
1.13297,1.12288,1.12642,0.00062,-0.00019,0.0015,20,0,0.0005,0,0,SELL
1.13085,1.12371,1.12638,0.00083,-0.00004,0.001,-60,0,0,0,0,WAIT
1.13074,1.12438,1.12622,0.00066,-0.00016,-0.0035,-20,0,0,0,-10,WAIT
1.13174,1.12487,1.12612,0.00050,-0.00010,-0.0005,0,0.1,-0.0005,0,-10,STRONGSELL
1.13145,1.12576,1.12603,0.00089,-0.00009,0,0,0,0,0,0,STRONGSELL
1.13012,1.12675,1.12606,0.00099,0.00003,-0.0005,-40,-0.1,-0.0005,-10,-20,STRONGSELL
1.12734,1.12762,1.12610,0.00087,0.00004,-0.0015,-60,-0.1,-0.0005,0,-20,SELL
1.12782,1.12812,1.12605,0.00050,-0.00005,-0.0025,0,0,0,0,0,SELL
1.12503,1.12850,1.12596,0.00038,-0.00009,0,-100,0,-0.0005,-10,-10,SELL
1.12558,1.12871,1.12585,0.00021,-0.00011,-0.002,20,-0.1,-0.0005,0,0,STRONGSELL
1.12483,1.12868,1.12589,-0.00004,0.00004,0.0005,-20,-0.1,0,0,-10,SELL
1.12294,1.12860,1.12586,-0.00008,-0.00002,0,-20,0,-0.0005,0,10,SELL
1.12112,1.12833,1.12583,-0.00027,-0.00003,-0.001,-20,-0.1,0,-10,0,WAIT
1.12272,1.12797,1.12573,-0.00036,-0.00010,0,60,-0.1,0,10,10,WAIT
1.1217,1.12752,1.12565,-0.00045,-0.00008,0.0005,-20,-0.1,0,0,10,BUY
1.12156,1.12671,1.12559,-0.00081,-0.00006,-0.0005,20,-0.1,0,0,10,WAIT
1.12236,1.12605,1.12545,-0.00066,-0.00014,0.0005,20,0,0.0005,0,0,WAIT
1.1239,1.12545,1.12526,-0.00060,-0.00020,0.0015,40,0.1,0,0,20,SELL
1.12185,1.12489,1.12507,-0.00056,-0.00019,0.0005,-40,0,0.00025,0,10,BUY
1.12293,1.12421,1.12484,-0.00069,-0.00023,-0.0005,40,0,0.00025,0,0,BUY
1.12179,1.12369,1.12463,-0.00051,-0.00021,0.0005,-40,0,0,0,-20,STRONGBUY
1.12289,1.12330,1.12446,-0.00040,-0.00017,-0.0005,60,0,0,0,10,STRONGBUY
1.12416,1.12294,1.12438,-0.00035,-0.00008,0.0015,100,0.2,0.0005,0,10,SELL
1.12541,1.12288,1.12434,-0.00006,-0.00004,0.0015,80,0.1,0,10,10,SELL
1.1286,1.12287,1.12431,-0.00001,-0.00003,0.0015,20,0,0.0005,10,10,STRONGSELL
1.12272,1.12314,1.12434,0.00027,0.00003,0,-200,0,-0.0005,-20,-30,BUY
1.1241,1.12312,1.12428,-0.00002,-0.00006,-0.004,40,0.1,0,0,-20,SELL
1.12379,1.12334,1.12429,0.00021,0.00001,0.001,-20,0,0,0,-20,SELL
1.12385,1.12341,1.12430,0.00008,0.00001,-0.0005,0,0,0,0,0,WAIT
1.12184,1.12357,1.12429,0.00015,-0.00001,-0.0005,-100,0,0,0,0,BUY
1.1209,1.12359,1.12425,0.00002,-0.00005,-0.0015,-40,-0.1,-0.0005,0,0,BUY
1.12429,1.12348,1.12416,-0.00010,-0.00009,0.004,160,0.1,0,10,10,SELL
1.12336,1.12351,1.12414,0.00003,-0.00001,-0.001,-40,0,0,-10,20,WAIT
1.12305,1.12362,1.12416,0.00011,0.00001,-0.0015,-20,0,0,0,10,SELL
1.12179,1.12363,1.12423,0.00001,0.00007,0.0005,-60,0,0,0,-10,STRONGBUY
1.12309,1.12363,1.12426,0.00000,0.00003,0.0005,60,0,0,0,-10,BUY
1.12176,1.12364,1.12431,0.00001,0.00005,-0.001,-60,-0.1,0,0,0,STRONGBUY
1.12642,1.12347,1.12432,-0.00017,0.00001,0.004,220,0.1,0.0005,10,20,WAIT
1.12507,1.12354,1.12442,0.00007,0.00010,-0.0015,-20,-0.1,0,0,10,STRONGBUY
1.12514,1.12329,1.12444,-0.00025,0.00003,-0.001,-20,0.1,0,0,0,BUY
1.12648,1.12346,1.12456,0.00017,0.00012,0.0005,40,0,0.0005,0,0,STRONGSELL
1.12973,1.12363,1.12474,0.00017,0.00018,0.003,60,0.1,0,10,10,STRONGSELL
1.12635,1.12406,1.12497,0.00042,0.00023,-0.0005,-120,0,0,-10,-10,SELL
1.12284,1.12423,1.12509,0.00018,0.00012,-0.0015,-120.05,-0.1,-0.0005,-10,-30,WAIT
1.12388,1.12431,1.12510,0.00007,0.00001,-0.004,20.05,0.1,0,0,-30,WAIT
1.12398,1.12452,1.12514,0.00021,0.00004,0.0005,20,-0.1,-0.0005,0,0,SELL
1.12288,1.12450,1.12509,-0.00002,-0.00004,0.001,-40.05,0,0,0,0,BUY
1.12334,1.12446,1.12503,-0.00003,-0.00006,-0.0005,0,0,0,0,0,BUY
1.12293,1.12448,1.12497,0.00002,-0.00007,-0.0005,-19.95,0,0,0,0,STRONGBUY
1.12415,1.12456,1.12490,0.00008,-0.00006,0.001,40,0,0,0,20,STRONGBUY
1.12482,1.12464,1.12480,0.00008,-0.00010,0.0005,20,0.1,0,10,30,STRONGBUY
1.12639,1.12486,1.12464,0.00022,-0.00016,0.001,80,0,0.0005,0,20,STRONGBUY
1.12916,1.12486,1.12455,0.00000,-0.00009,0.002,80,0,0,10,10,BUY
1.12902,1.12515,1.12452,0.00029,-0.00003,0.0005,-40,0,0.0005,0,0,BUY
1.13294,1.12543,1.12446,0.00028,-0.00005,0.0015,80,0.1,0.0005,0,0,WAIT
1.13064,1.12589,1.12449,0.00046,0.00003,0.001,-80,-0.1,0,0,-10,WAIT
1.13085,1.12595,1.12450,0.00006,0.00001,-0.003,-20,0,0,0,-10,STRONGSELL
1.13261,1.12627,1.12457,0.00032,0.00007,0.0005,20,0.2,0,0,-10,SELL
1.13114,1.12697,1.12467,0.00070,0.00010,-0.0005,-40,0,-0.0005,0,-10,SELL
1.12643,1.12749,1.12479,0.00052,0.00012,-0.001,-100,-0.2,-0.0005,-20,-20,WAIT
1.12979,1.12766,1.12481,0.00017,0.00002,-0.00175,60,0,0,10,0,SELL
1.12901,1.12816,1.12491,0.00049,0.00010,0.00075,-20,0.1,-0.0005,0,0,SELL
1.12727,1.12856,1.12503,0.00041,0.00012,-0.001,-60.05,0,0,-10,0,WAIT
1.12688,1.12887,1.12515,0.00031,0.00012,-0.001,-19.95,-0.1,-0.0005,0,-10,BUY
1.12763,1.12907,1.12524,0.00019,0.00008,-0.0005,0,0,0,10,0,STRONGBUY
1.12786,1.12927,1.12536,0.00020,0.00012,0.0015,0,0,0,0,0,STRONGBUY
1.12881,1.12937,1.12548,0.00010,0.00013,0,40,-0.1,0.0005,0,20,STRONGBUY
1.13359,1.12935,1.12561,-0.00002,0.00013,0.005,160,0.1,0,10,20,BUY
1.13292,1.12968,1.12580,0.00033,0.00019,-0.0015,-20,0,0.0005,0,10,WAIT
1.13337,1.12967,1.12603,0.00000,0.00022,0,0,0,0,0,0,WAIT
1.13649,1.12987,1.12623,0.00020,0.00021,0.0015,40,0,0.0005,0,10,STRONGSELL
1.13292,1.13027,1.12653,0.00040,0.00029,-0.0005,-80,0,0,-10,-10,STRONGSELL
1.13436,1.13029,1.12673,0.00002,0.00020,-0.0025,20,-0.1,0,0,-10,STRONGSELL
1.12904,1.13052,1.12693,0.00023,0.00020,0.00035,-140.05,0.1,-0.0005,-10,-30,SELL
1.12846,1.13071,1.12701,0.00019,0.00007,-0.00485,0,0,-0.0005,0,-20,WAIT
1.12752,1.13062,1.12700,-0.00009,0.00000,0,-19.95,-0.1,-0.0005,0,-10,BUY
1.1271,1.13051,1.12710,-0.00011,0.00010,-0.001,0,0,0,0,0,BUY
1.12858,1.13050,1.12716,-0.00001,0.00006,0.0015,19.95,0,0,0,10,BUY
1.12929,1.13062,1.12725,0.00012,0.00010,0.001,20.05,0.1,0,10,20,BUY
1.12996,1.13074,1.12736,0.00012,0.00011,0.0025,0,0,0,0,20,BUY
1.12965,1.13089,1.12753,0.00015,0.00016,-0.002,0,0,0,0,10,BUY
1.13142,1.13095,1.12770,0.00006,0.00017,0.001,40,-0.1,0.0005,0,0,BUY
1.13223,1.13079,1.12784,-0.00016,0.00014,0.001,40,0,0.00025,0,10,STRONGBUY
1.13086,1.13074,1.12802,-0.00005,0.00018,0.0005,-40,0,0.00025,0,0,STRONGBUY
1.13255,1.13056,1.12818,-0.00018,0.00016,0,80,-0.1,0,0,-10,BUY
1.13674,1.13028,1.12839,-0.00028,0.00022,0.003,100,0.1,0.0005,10,10,SELL
1.13435,1.13055,1.12867,0.00027,0.00027,-0.0005,-80,0.1,0,-10,0,WAIT
1.13448,1.13055,1.12892,0.00000,0.00025,-0.003,0,0.1,0,0,-10,BUY
1.13448,1.13094,1.12908,0.00039,0.00016,-0.0005,-20,0,0,0,-10,STRONGBUY
1.13509,1.13137,1.12927,0.00043,0.00019,0.001,0,0,0,0,0,STRONGBUY
1.13717,1.13191,1.12947,0.00054,0.00020,0.0015,40,0,0,10,10,STRONGBUY
1.14031,1.13263,1.12968,0.00072,0.00021,0.002,40,0.1,0,0,10,WAIT
1.13993,1.13347,1.12989,0.00084,0.00021,-0.0015,-20,0,0,0,10,STRONGBUY
1.14127,1.13423,1.13016,0.00076,0.00027,0.001,0,0,0,0,10,BUY
1.1395,1.13504,1.13053,0.00081,0.00037,-0.0005,-60,0,0,0,-10,BUY
1.1437,1.13574,1.13084,0.00070,0.00031,0.0015,60,0,0,10,0,SELL
1.14349,1.13662,1.13124,0.00088,0.00039,-0.0005,-40,0,0,-10,-10,SELL
1.14071,1.13742,1.13165,0.00080,0.00041,0,-60,-0.1,0,0,-10,WAIT
1.14114,1.13813,1.13200,0.00070,0.00035,-0.0045,0,0,-0.0005,0,-20,SELL
1.14146,1.13874,1.13236,0.00061,0.00036,0.0005,0,0,0,0,-10,WAIT
1.14059,1.13908,1.13271,0.00034,0.00035,-0.0005,-20,-0.1,-0.0005,-10,-10,WAIT
1.13928,1.13952,1.13302,0.00045,0.00032,0,-40,0,0,0,0,WAIT
1.14108,1.13987,1.13328,0.00034,0.00026,0.0005,40,0,0,0,0,SELL
1.14092,1.14034,1.13352,0.00047,0.00024,0.0015,-20,0,0,0,20,SELL
1.13834,1.14075,1.13376,0.00042,0.00024,-0.003,-180,-0.1,-0.0005,0,0,STRONGBUY
1.13846,1.14084,1.13387,0.00008,0.00011,-0.0015,40,-0.1,0,0,-20,STRONGBUY
1.13872,1.14071,1.13402,-0.00013,0.00016,0.0005,20,0,0,0,0,STRONGBUY
1.14163,1.14062,1.13418,-0.00009,0.00016,0.002,160,0.1,0,0,10,WAIT
1.14189,1.14064,1.13436,0.00003,0.00018,0.001,0,0,0.0005,10,20,WAIT
1.14351,1.14082,1.13457,0.00017,0.00022,0.00059,100,0,0,0,20,WAIT
1.14258,1.14080,1.13492,-0.00001,0.00034,-0.00018,-40,0,0,0,10,STRONGBUY
1.14222,1.14074,1.13517,-0.00006,0.00026,-1E-05,-40,0,0,-10,-10,WAIT
1.14422,1.14084,1.13544,0.00011,0.00026,-0.0009,80,0,0.0005,10,0,WAIT
1.14575,1.14106,1.13578,0.00022,0.00034,0.002,20,0,0,0,0,SELL
1.14181,1.14137,1.13615,0.00031,0.00038,-0.0005,-160,0,0,-10,-10,STRONGBUY
1.14384,1.14146,1.13644,0.00009,0.00028,-0.0015,80,0,0,0,-10,WAIT
1.14472,1.14178,1.13676,0.00033,0.00032,-0.0005,0,0,0,10,-10,WAIT
1.14554,1.14204,1.13707,0.00026,0.00032,0.001,20,0,0,0,20,SELL
1.14304,1.14237,1.13731,0.00033,0.00024,0.001,-100,0,-0.0005,-10,0,STRONGBUY
1.14435,1.14271,1.13752,0.00034,0.00020,-0.00071,40,0,0,0,0,STRONGBUY
1.14385,1.14313,1.13773,0.00042,0.00022,-0.00079,-20,0,0,0,-20,STRONGBUY
1.15161,1.14350,1.13788,0.00037,0.00015,0.0045,160,0.1,0.0005,10,30,BUY
1.15265,1.14421,1.13826,0.00071,0.00037,0.0015,0,0,0.0005,10,10,WAIT
1.15309,1.14498,1.13862,0.00077,0.00037,-0.001,-20,0,0,0,10,STRONGBUY
1.1539,1.14566,1.13910,0.00068,0.00048,-0.0005,-40,0,0.0005,0,0,STRONGBUY
1.15221,1.14647,1.13961,0.00081,0.00051,-0.001,-40,0,-0.00025,-10,-10,STRONGBUY
1.15956,1.14718,1.14011,0.00071,0.00049,0.00625,60,0.1,0.00025,10,0,SELL
1.1577,1.14828,1.14075,0.00110,0.00065,nan,-40,-0.1,0,0,0,WAIT
1.15695,1.14913,1.14134,0.00085,0.00058,-0.0025,-20,0.1,0,-10,-10,BUY
1.15675,1.15022,1.14189,0.00108,0.00055,-0.0015,-20,0,-0.0005,0,-10,SELL
1.15803,1.15114,1.14243,0.00092,0.00054,0,20,0,0,0,0,STRONGBUY
1.15885,1.15209,1.14299,0.00095,0.00057,0.001,0,0,0,10,0,WAIT
1.15419,1.15304,1.14354,0.00095,0.00055,-0.0005,-80,0,-0.0005,-20,-10,STRONGBUY
1.16203,1.15384,1.14398,0.00080,0.00044,0.002,120,0,0,10,0,SELL
1.15959,1.15510,1.14460,0.00126,0.00062,-0.001,-60,0,0,0,0,WAIT
1.16138,1.15622,1.14515,0.00112,0.00054,-0.0015,40,-0.1,0,0,30,WAIT
1.15981,1.15692,1.14564,0.00070,0.00049,0,-40,0,-0.0005,0,-10,STRONGBUY
1.16002,1.15743,1.14615,0.00051,0.00051,-0.0005,0,0,0,0,0,STRONGBUY
1.16147,1.15793,1.14666,0.00049,0.00051,-0.0008,20,0,0,0,0,STRONGBUY
1.1635,1.15847,1.14720,0.00054,0.00054,0.0013,60,0.1,0,0,0,STRONGBUY
1.16549,1.15927,1.14777,0.00081,0.00057,0.001,20,-0.1,0.0005,0,20,STRONGBUY
1.16885,1.15970,1.14833,0.00042,0.00057,0.003,20,0.1,0,10,0,STRONGBUY
1.17051,1.16049,1.14890,0.00080,0.00057,0.00325,0,0,0.0005,0,0,STRONGBUY
1.16952,1.16146,1.14952,0.00097,0.00061,-0.00375,-60,0,0,0,-10,STRONGBUY
1.1739,1.16237,1.15008,0.00091,0.00056,0.00375,20,0,0,0,0,BUY
1.17448,1.16351,1.15077,0.00113,0.00069,0,-20,0.1,0.0005,0,-10,SELL
1.1751,1.16462,1.15138,0.00112,0.00062,nan,-20,0.1,0,0,0,STRONGSELL
1.17661,1.16612,1.15202,0.00149,0.00063,-0.0005,0,-0.1,0,0,0,STRONGSELL
1.17311,1.16716,1.15273,0.00104,0.00072,-0.0005,-40,-0.1,-0.0005,-10,-10,WAIT
1.17208,1.16813,1.15337,0.00097,0.00064,-0.0035,-20,0,-0.0005,0,-10,WAIT
1.17328,1.16889,1.15399,0.00076,0.00061,-0.0005,0,0,-0.0005,0,-10,SELL
1.17345,1.16985,1.15464,0.00096,0.00065,-0.00036,0,0,0,0,-10,WAIT
1.1715,1.17081,1.15532,0.00096,0.00068,-0.00064,-60,0,-0.0005,0,0,STRONGBUY
1.17214,1.17153,1.15593,0.00072,0.00061,-0.0015,0,0,0,0,0,BUY
1.17295,1.17214,1.15656,0.00062,0.00062,0.0005,20,0,-0.0005,0,10,STRONGBUY
1.17506,1.17268,1.15725,0.00053,0.00069,0.003,80,0,0.0005,0,20,STRONGBUY
1.17436,1.17312,1.15798,0.00044,0.00073,-0.00175,-40,-0.1,0,0,0,STRONGBUY
1.17734,1.17340,1.15869,0.00028,0.00071,0.00175,120,0.1,0,0,10,WAIT
1.17906,1.17395,1.15941,0.00056,0.00071,0.002,20,-0.1,0.0005,10,0,STRONGSELL
1.17795,1.17432,1.16015,0.00037,0.00074,-0.002,-80,0,0,-10,10,WAIT
1.17684,1.17457,1.16084,0.00025,0.00069,-0.001,-40,0,0,0,-10,STRONGBUY
1.17415,1.17470,1.16152,0.00012,0.00069,-0.002,-80,-0.1,-0.0005,-10,-30,STRONGBUY
1.1777,1.17452,1.16216,-0.00018,0.00064,0.001,100,0.1,0.0005,10,0,STRONGBUY
1.18036,1.17485,1.16283,0.00033,0.00067,0.002,40,0.1,0,0,10,STRONGBUY
1.18467,1.17544,1.16352,0.00059,0.00069,0.0025,60,0,0.0005,10,30,BUY
1.18659,1.17625,1.16438,0.00081,0.00086,0.00475,0,0.1,0,0,10,SELL
1.18976,1.17719,1.16524,0.00094,0.00086,0,0,0,0.0005,0,0,STRONGSELL
1.18575,1.17850,1.16614,0.00130,0.00090,0,-100,0,0,-10,-10,STRONGSELL
1.18437,1.17947,1.16694,0.00097,0.00080,-0.00725,-20,-0.1,0,0,-10,STRONGSELL
1.17911,1.18028,1.16777,0.00082,0.00083,-0.001,-100,-0.2,-0.001,-10,-40,SELL
1.17713,1.18057,1.16846,0.00029,0.00070,-0.004,-40,0,-0.0005,0,-10,WAIT
1.17531,1.18077,1.16913,0.00020,0.00067,0,-20,-0.1,-0.0005,-10,-10,STRONGSELL
1.17756,1.18063,1.16960,-0.00014,0.00047,-0.0015,39.95,0,-0.0005,10,0,SELL
1.17789,1.18052,1.17010,-0.00011,0.00050,0.0005,0,0,0,0,10,SELL
1.17073,1.18051,1.17060,0.00000,0.00050,0.0005,-99.95,0,-0.0005,-10,0,STRONGBUY
1.17491,1.18008,1.17093,-0.00044,0.00034,-0.002,80,0,0,0,0,BUY
1.17617,1.18013,1.17139,0.00005,0.00045,0.0015,19.95,0,0.0005,10,20,STRONGBUY
1.17535,1.18002,1.17172,-0.00011,0.00033,0,-19.95,-0.1,0,-10,20,SELL
1.17738,1.17966,1.17207,-0.00036,0.00035,0.001,40,0,0.0005,10,10,WAIT
1.17924,1.17914,1.17248,-0.00052,0.00041,0.0025,40,-0.1,0.0005,0,10,BUY
1.17281,1.17862,1.17293,-0.00053,0.00045,0.00102,-120,0,0,-10,-20,STRONGBUY
1.17776,1.17741,1.17323,-0.00121,0.00030,-0.00302,140,0,0,10,-10,STRONGBUY
1.18028,1.17684,1.17361,-0.00057,0.00038,0.002,100,0.1,0.0005,0,0,STRONGBUY
1.18092,1.17655,1.17413,-0.00029,0.00052,0.00087,0,0.1,0.0005,0,30,STRONGBUY
1.18168,1.17667,1.17451,0.00013,0.00038,0.00014,0,0,0,0,10,STRONGBUY
1.18405,1.17700,1.17495,0.00032,0.00044,0.00124,40,0.1,0.0005,0,0,BUY
1.18777,1.17762,1.17540,0.00062,0.00045,0.00275,20,0.1,0.0005,10,0,WAIT
1.18732,1.17835,1.17596,0.00073,0.00056,0.0015,-60,0,0,0,-10,WAIT
1.18629,1.17903,1.17651,0.00067,0.00055,-0.0035,-20,0.1,0,0,-10,SELL
1.18784,1.18014,1.17700,0.00111,0.00050,0,0,0,0,0,-10,SELL
1.18792,1.18106,1.17749,0.00092,0.00049,-0.001,-20,0,0,0,0,WAIT
1.18423,1.18190,1.17794,0.00084,0.00045,0.0035,-60,0,-0.0005,-10,-10,STRONGBUY
1.1849,1.18254,1.17824,0.00063,0.00031,-0.005,0,-0.1,-0.0005,0,-30,BUY
1.18801,1.18307,1.17853,0.00054,0.00029,0.0015,60,0,0,10,10,STRONGSELL
1.18762,1.18370,1.17890,0.00063,0.00037,0,-20,0.1,0,0,10,STRONGSELL
1.18738,1.18476,1.17918,0.00106,0.00027,-0.0015,-20,0,0,-10,10,STRONGSELL
1.18352,1.18544,1.17943,0.00069,0.00026,-0.0005,-120,-0.2,-0.0005,0,-10,STRONGSELL
1.18326,1.18568,1.17960,0.00023,0.00017,-0.0025,-20,0,-0.0005,0,-10,STRONGSELL
1.18308,1.18584,1.17974,0.00017,0.00013,0,-20,0,0,0,-10,STRONGSELL
1.17689,1.18594,1.17994,0.00010,0.00020,-0.0005,-90,-0.1,-0.0005,-10,-10,BUY
